`Servicio Meteorol�gico Nacional
`Red: SMN
`Estaci�n: OCAMPOSMN
`Estado: Coahuila de Zaragoza
`Municipio: M�zquiz
`Latitud (N): 28.82547222
`Longitud (O): -102.5251111
`Altitud: 1662.671
`
Fecha Local,Fecha UTC,Direcci�n del Viento (grados),Direcci�n de r�faga (grados),Rapidez de viento (km/h),Rapidez de r�faga (km/h),Temperatura del Aire (�C),Humedad relativa (%),Presi�n Atmosf�rica (hpa),Precipitaci�n (mm),Radiaci�n Solar (W/m�),
2022-08-28 18:40:00,2022-08-28 23:40:00,113.0,108.0,13.3,17.8,21.2,84,830.2,0,16,
2022-08-28 18:30:00,2022-08-28 23:30:00,108.0,105.0,12.7,16.9,21.5,83,830.4,0,13,
2022-08-28 18:20:00,2022-08-28 23:20:00,117.0,105.0,10.5,16.2,21.8,81,830.5,0,12,
2022-08-28 18:10:00,2022-08-28 23:10:00,104.0,109.0,8,12.1,21.9,80,830.7,0,10,
2022-08-28 18:00:00,2022-08-28 23:00:00,116.0,117.0,8,12.6,22,79,830.5,0,12,
2022-08-28 17:50:00,2022-08-28 22:50:00,117.0,124.0,10.9,15.4,22.1,78,830.4,0,16,
2022-08-28 17:40:00,2022-08-28 22:40:00,119.0,120.0,13,16.6,22.2,78,830.4,0,20,
2022-08-28 17:30:00,2022-08-28 22:30:00,116.0,109.0,12.6,17.6,22.5,77,830.5,0,32,
2022-08-28 17:20:00,2022-08-28 22:20:00,114.0,124.0,15.3,19.1,22.7,76,830.2,0,54,
2022-08-28 17:10:00,2022-08-28 22:10:00,117.0,118.0,16.3,20.9,23,74,829.8,0,93,
2022-08-28 17:00:00,2022-08-28 22:00:00,116.0,113.0,15.3,19.5,23.4,73,829.7,0,153,
2022-08-28 16:50:00,2022-08-28 21:50:00,119.0,114.0,15.4,21.4,23.9,70,829.9,0,249,
2022-08-28 16:40:00,2022-08-28 21:40:00,120.0,111.0,18.3,25.3,24.1,67,829.9,0,765,
2022-08-28 16:30:00,2022-08-28 21:30:00,121.0,113.0,19.1,25.1,24,68,829.9,0,614,
2022-08-28 16:20:00,2022-08-28 21:20:00,119.0,122.0,17.9,24.6,24.5,66,830,0,479,
2022-08-28 16:10:00,2022-08-28 21:10:00,119.0,118.0,18.9,23.7,24.6,64,829.9,0,757,
2022-08-28 16:00:00,2022-08-28 21:00:00,116.0,120.0,16.6,21.8,25.5,61,830.3,0,653,
2022-08-28 15:50:00,2022-08-28 20:50:00,119.0,124.0,15.7,23.9,25.9,58,830.4,0,1114,
2022-08-28 15:40:00,2022-08-28 20:40:00,116.0,112.0,13.7,22.1,25.9,57,830.3,0,967,
2022-08-28 15:30:00,2022-08-28 20:30:00,97.0,101.0,11.5,17.7,25.8,59,830.4,0,1030,
2022-08-28 15:20:00,2022-08-28 20:20:00,97.0,106.0,10.8,16.6,25.8,57,830.7,0,969,
2022-08-28 15:10:00,2022-08-28 20:10:00,118.0,100.0,10.5,16.2,25.8,55,830.8,0,1055,
2022-08-28 15:00:00,2022-08-28 20:00:00,91.0,98.0,11.9,17.1,25.8,51,830.9,0,1087,
2022-08-28 14:50:00,2022-08-28 19:50:00,115.0,109.0,12.9,17.1,26,53,831.1,0,1153,
2022-08-28 14:40:00,2022-08-28 19:40:00,102.0,123.0,8.9,14.7,26.9,49,831.2,0,1115,
2022-08-28 14:30:00,2022-08-28 19:30:00,55.0,39.0,6.6,9.5,26.5,45,831.1,0,1079,
2022-08-28 14:20:00,2022-08-28 19:20:00,48.0,56.0,4.6,7.5,25.8,48,831.2,0,655,
2022-08-28 14:10:00,2022-08-28 19:10:00,61.0,75.0,3.4,6.3,25.5,50,831.4,0,347,
2022-08-28 14:00:00,2022-08-28 19:00:00,62.0,52.0,3.3,5.6,25.5,53,831.5,0,319,
2022-08-28 13:50:00,2022-08-28 18:50:00,20.0,18.0,4.9,7.4,25.5,53,831.6,0,613,
2022-08-28 13:40:00,2022-08-28 18:40:00,21.0,33.0,5.8,8.7,24.9,53,831.6,0,685,
2022-08-28 13:30:00,2022-08-28 18:30:00,20.0,25.0,7.6,10.8,24.5,55,831.7,0,533,
2022-08-28 13:20:00,2022-08-28 18:20:00,19.0,33.0,7.7,11.2,23.9,60,831.8,0,560,
2022-08-28 13:10:00,2022-08-28 18:10:00,30.0,29.0,8.3,11.5,23.6,62,831.8,0,280,
2022-08-28 13:00:00,2022-08-28 18:00:00,30.0,41.0,10.2,16,23.5,62,831.7,0,322,
2022-08-28 12:50:00,2022-08-28 17:50:00,34.0,36.0,12.2,17.5,23.3,60,831.9,0,848,
2022-08-28 12:40:00,2022-08-28 17:40:00,12.0,22.0,10.5,15.4,23.4,62,832,0,202,
2022-08-28 12:30:00,2022-08-28 17:30:00,327.0,14.0,4.9,16.1,24.7,59,832.1,0,127,
2022-08-28 12:20:00,2022-08-28 17:20:00,266.0,236.0,3.6,6.9,25.1,59,832.1,0,147,
2022-08-28 12:10:00,2022-08-28 17:10:00,282.0,298.0,5,9.4,25.4,57,832.2,0,665,
2022-08-28 12:00:00,2022-08-28 17:00:00,268.0,279.0,5.9,10,25.1,58,832.2,0,944,
2022-08-28 11:50:00,2022-08-28 16:50:00,265.0,263.0,7.6,12,25,59,832.2,0,891,
2022-08-28 11:40:00,2022-08-28 16:40:00,254.0,265.0,6.4,10.9,24.9,59,832.3,0,845,
2022-08-28 11:30:00,2022-08-28 16:30:00,247.0,271.0,6.3,11.6,24.7,59,832.3,0,819,
2022-08-28 11:20:00,2022-08-28 16:20:00,262.0,255.0,6,9.9,24.5,60,832.3,0,803,
2022-08-28 11:10:00,2022-08-28 16:10:00,252.0,256.0,6.1,11,24.3,61,832.3,0,774,
2022-08-28 11:00:00,2022-08-28 16:00:00,254.0,251.0,6.5,10.2,24.2,61,832.2,0,726,
2022-08-28 10:50:00,2022-08-28 15:50:00,251.0,252.0,6.1,10.4,24,62,832.1,0,672,
2022-08-28 10:40:00,2022-08-28 15:40:00,255.0,251.0,5.9,9.8,23.7,63,832,0,656,
2022-08-28 10:30:00,2022-08-28 15:30:00,264.0,278.0,6.7,9.8,23.5,63,832,0,621,
2022-08-28 10:20:00,2022-08-28 15:20:00,255.0,255.0,5.9,10,23.3,64,832,0,584,
2022-08-28 10:10:00,2022-08-28 15:10:00,249.0,244.0,5,7.7,22.8,66,832,0,546,
2022-08-28 10:00:00,2022-08-28 15:00:00,261.0,260.0,4.6,7,22.5,67,832,0,507,
2022-08-28 09:50:00,2022-08-28 14:50:00,276.0,298.0,2.5,4.9,22.2,69,832,0,468,
2022-08-28 09:40:00,2022-08-28 14:40:00,275.0,265.0,3.9,5.9,22,69,832,0,430,
2022-08-28 09:30:00,2022-08-28 14:30:00,262.0,270.0,4.2,6.5,22,68,831.9,0,391,
2022-08-28 09:20:00,2022-08-28 14:20:00,255.0,258.0,3.9,5.4,21.8,70,831.8,0,352,
2022-08-28 09:10:00,2022-08-28 14:10:00,270.0,256.0,2.7,4.2,21.6,71,831.8,0,314,
2022-08-28 09:00:00,2022-08-28 14:00:00,280.0,266.0,2.3,2.9,21.4,72,831.7,0,275,
2022-08-28 08:50:00,2022-08-28 13:50:00,284.0,288.0,1.9,2.6,21.2,73,831.6,0,236,
2022-08-28 08:40:00,2022-08-28 13:40:00,242.0,256.0,1.8,2.7,20.7,76,831.6,0,199,
2022-08-28 08:30:00,2022-08-28 13:30:00,183.0,162.0,1.2,2.4,20.3,78,831.6,0,143,
2022-08-28 08:20:00,2022-08-28 13:20:00,201.0,207.0,1.1,2.4,19.7,80,831.5,0,122,
2022-08-28 08:10:00,2022-08-28 13:10:00,144.0,138.0,1.8,2.9,19.3,84,831.5,0,72,
2022-08-28 08:00:00,2022-08-28 13:00:00,143.0,150.0,3.9,5.5,19.3,85,831.4,0,30,
2022-08-28 07:50:00,2022-08-28 12:50:00,145.0,143.0,3.5,5.2,19.3,85,831.4,0,12,
2022-08-28 07:40:00,2022-08-28 12:40:00,154.0,160.0,3.5,4.3,19.1,85,831.3,0,8,
2022-08-28 07:30:00,2022-08-28 12:30:00,125.0,142.0,3.8,5.5,18.9,86,831.2,0,1,
2022-08-28 07:20:00,2022-08-28 12:20:00,121.0,131.0,4.1,6.9,18.7,88,831.3,0,0,
2022-08-28 07:10:00,2022-08-28 12:10:00,107.0,123.0,4,5.5,18.6,89,831.2,0,0,
2022-08-28 07:00:00,2022-08-28 12:00:00,86.0,88.0,3.5,4.9,18.7,89,831.1,0,0,
2022-08-28 06:50:00,2022-08-28 11:50:00,97.0,95.0,3.5,5,18.7,89,831.1,0,0,
2022-08-28 06:40:00,2022-08-28 11:40:00,90.0,94.0,5.1,7.5,18.7,90,831,0,0,
2022-08-28 06:30:00,2022-08-28 11:30:00,93.0,83.0,7,8.8,18.8,90,831,0,0,
2022-08-28 06:20:00,2022-08-28 11:20:00,101.0,93.0,5.4,8,18.8,89,830.9,0,0,
2022-08-28 06:10:00,2022-08-28 11:10:00,115.0,141.0,4.7,7.2,18.6,90,830.9,0,0,
2022-08-28 06:00:00,2022-08-28 11:00:00,112.0,115.0,6.1,8,18.1,95,830.9,0,0,
2022-08-28 05:50:00,2022-08-28 10:50:00,94.0,105.0,6.4,8.4,17.9,97,830.9,0,0,
2022-08-28 05:40:00,2022-08-28 10:40:00,83.0,84.0,5,6.9,18,97,830.9,0,0,
2022-08-28 05:30:00,2022-08-28 10:30:00,85.0,92.0,5.4,8.8,18,97,830.9,0,0,
2022-08-28 05:20:00,2022-08-28 10:20:00,87.0,94.0,7.9,9.4,18,97,830.9,0,0,
2022-08-28 05:10:00,2022-08-28 10:10:00,88.0,91.0,7.8,9.4,18.1,96,831,0,0,
2022-08-28 05:00:00,2022-08-28 10:00:00,92.0,93.0,8.2,10.2,18.1,96,831,0,0,
2022-08-28 04:50:00,2022-08-28 09:50:00,90.0,89.0,7.4,9.2,18.2,96,831,0,0,
2022-08-28 04:40:00,2022-08-28 09:40:00,89.0,101.0,7.3,10.8,18.4,95,831.1,0,0,
2022-08-28 04:30:00,2022-08-28 09:30:00,103.0,107.0,8.1,10.6,18.5,94,831.1,0,0,
2022-08-28 04:20:00,2022-08-28 09:20:00,92.0,88.0,7.4,9.8,18.6,94,831.1,0,0,
2022-08-28 04:10:00,2022-08-28 09:10:00,89.0,86.0,6.8,9.2,18.7,93,831.1,0,0,
2022-08-28 04:00:00,2022-08-28 09:00:00,96.0,94.0,6.3,8.2,18.8,92,831.1,0,0,
2022-08-28 03:50:00,2022-08-28 08:50:00,99.0,107.0,7.3,9.5,18.9,91,831,0,0,
2022-08-28 03:40:00,2022-08-28 08:40:00,107.0,110.0,8.7,12,18.9,91,831.1,0,0,
2022-08-28 03:30:00,2022-08-28 08:30:00,101.0,97.0,7.9,10.6,19,91,831.2,0,0,
2022-08-28 03:20:00,2022-08-28 08:20:00,103.0,110.0,9.9,13,19.1,90,831.1,0,0,
2022-08-28 03:10:00,2022-08-28 08:10:00,103.0,100.0,9.1,11.5,19.1,90,831.1,0,0,
2022-08-28 03:00:00,2022-08-28 08:00:00,105.0,106.0,9.5,12.2,19.1,90,831.2,0,0,
2022-08-28 02:50:00,2022-08-28 07:50:00,107.0,118.0,9.4,13.4,19.1,90,831.3,0,0,
2022-08-28 02:40:00,2022-08-28 07:40:00,107.0,99.0,11.4,15.6,19.2,90,831.3,0,0,
2022-08-28 02:30:00,2022-08-28 07:30:00,105.0,102.0,11.3,14.4,19.2,90,831.4,0,0,
2022-08-28 02:20:00,2022-08-28 07:20:00,103.0,102.0,12,16.3,19.2,90,831.5,0,0,
2022-08-28 02:10:00,2022-08-28 07:10:00,101.0,97.0,11,14.5,19.3,90,831.5,0,0,
2022-08-28 02:00:00,2022-08-28 07:00:00,102.0,95.0,11.6,17.6,19.3,90,831.6,0,0,
2022-08-28 01:50:00,2022-08-28 06:50:00,102.0,108.0,11.3,16,19.4,89,831.7,0,0,
2022-08-28 01:40:00,2022-08-28 06:40:00,104.0,110.0,13.9,17.9,19.4,89,831.7,0,0,
2022-08-28 01:30:00,2022-08-28 06:30:00,106.0,114.0,14.2,18.1,19.5,89,831.8,0,0,
2022-08-28 01:20:00,2022-08-28 06:20:00,108.0,108.0,14.8,18.9,19.6,88,831.7,0,0,
2022-08-28 01:10:00,2022-08-28 06:10:00,110.0,106.0,13.9,18,19.7,88,831.7,0,0,
2022-08-28 01:00:00,2022-08-28 06:00:00,108.0,115.0,13.6,18.2,19.7,87,831.7,0,0,
2022-08-28 00:50:00,2022-08-28 05:50:00,107.0,100.0,11.9,15.2,19.7,87,831.8,0,0,
2022-08-28 00:40:00,2022-08-28 05:40:00,107.0,108.0,12.5,16.3,19.8,87,831.6,0,0,
2022-08-28 00:30:00,2022-08-28 05:30:00,107.0,106.0,11.9,16.6,19.9,86,831.6,0,0,
2022-08-28 00:20:00,2022-08-28 05:20:00,110.0,107.0,11.8,16.6,19.9,86,831.6,0,0,
2022-08-28 00:10:00,2022-08-28 05:10:00,114.0,118.0,13.9,19.2,19.9,86,831.6,0,0,
2022-08-28 00:00:00,2022-08-28 05:00:00,109.0,102.0,15.4,19.8,19.9,86,831.7,0,0,
2022-08-27 23:50:00,2022-08-28 04:50:00,108.0,104.0,15.4,21.3,19.9,87,831.7,0,0,
2022-08-27 23:40:00,2022-08-28 04:40:00,104.0,111.0,15.1,19.6,20,87,831.8,0,0,
2022-08-27 23:30:00,2022-08-28 04:30:00,105.0,109.0,16.7,21.5,20,87,831.8,0,0,
2022-08-27 23:20:00,2022-08-28 04:20:00,107.0,116.0,17.6,22.8,20.1,87,831.7,0,0,
2022-08-27 23:10:00,2022-08-28 04:10:00,105.0,110.0,17.9,25.1,20.1,87,831.8,0,0,
2022-08-27 23:00:00,2022-08-28 04:00:00,107.0,108.0,16.5,21.1,20.2,87,831.8,0,0,
2022-08-27 22:50:00,2022-08-28 03:50:00,111.0,115.0,16.4,22,20.3,86,831.7,0,0,
2022-08-27 22:40:00,2022-08-28 03:40:00,116.0,115.0,17.5,22.6,20.3,86,831.7,0,0,
2022-08-27 22:30:00,2022-08-28 03:30:00,116.0,118.0,17.5,24.1,20.4,86,831.6,0,0,
2022-08-27 22:20:00,2022-08-28 03:20:00,116.0,113.0,19.2,24.5,20.4,87,831.5,0,0,
2022-08-27 22:10:00,2022-08-28 03:10:00,118.0,120.0,20.3,26,20.4,87,831.4,0,0,
2022-08-27 22:00:00,2022-08-28 03:00:00,116.0,117.0,19,27.6,20.5,86,831.3,0,0,
2022-08-27 21:50:00,2022-08-28 02:50:00,115.0,112.0,19.2,24.6,20.6,85,831.2,0,0,
2022-08-27 21:40:00,2022-08-28 02:40:00,116.0,123.0,18.6,24.4,20.7,85,831.1,0,0,
2022-08-27 21:30:00,2022-08-28 02:30:00,117.0,113.0,19.2,24.8,20.9,84,831,0,0,
2022-08-27 21:20:00,2022-08-28 02:20:00,117.0,115.0,17.9,24.6,21.1,80,830.9,0,0,
2022-08-27 21:10:00,2022-08-28 02:10:00,117.0,116.0,17.4,24,21.3,78,830.7,0,0,
2022-08-27 21:00:00,2022-08-28 02:00:00,118.0,121.0,16.2,21,21.4,77,830.6,0,0,
2022-08-27 20:50:00,2022-08-28 01:50:00,117.0,110.0,18.8,23.7,21.6,75,830.5,0,0,
2022-08-27 20:40:00,2022-08-28 01:40:00,118.0,121.0,17.6,22.4,21.7,75,830.4,0,0,
2022-08-27 20:30:00,2022-08-28 01:30:00,113.0,121.0,15.7,22.1,21.9,74,830.4,0,0,
2022-08-27 20:20:00,2022-08-28 01:20:00,111.0,110.0,15.1,20.3,22.1,73,830.3,0,1,
2022-08-27 20:10:00,2022-08-28 01:10:00,117.0,123.0,16.8,22.4,22.3,72,830.2,0,7,
2022-08-27 20:00:00,2022-08-28 01:00:00,116.0,117.0,15.9,20.4,22.4,71,830.3,0,15,
2022-08-27 19:50:00,2022-08-28 00:50:00,119.0,120.0,15.3,20.7,22.7,70,830.3,0,26,
2022-08-27 19:40:00,2022-08-28 00:40:00,117.0,118.0,12.9,17.7,22.9,71,830.3,0,44,
2022-08-27 19:30:00,2022-08-28 00:30:00,119.0,111.0,14.7,19.3,23.1,70,830.4,0,132,
2022-08-27 19:20:00,2022-08-28 00:20:00,121.0,127.0,13.6,19.8,23.4,69,830.4,0,158,
2022-08-27 19:10:00,2022-08-28 00:10:00,117.0,119.0,12.7,18.6,23.6,69,830.3,0,205,
2022-08-27 19:00:00,2022-08-28 00:00:00,115.0,125.0,13.4,20,24,66,830.4,0,272,
2022-08-27 18:50:00,2022-08-27 23:50:00,113.0,114.0,11.7,16.5,24.3,65,830.5,0,259,
2022-08-27 18:40:00,2022-08-27 23:40:00,105.0,111.0,9.7,14,24.4,63,830.6,0,368,
2022-08-27 18:30:00,2022-08-27 23:30:00,100.0,94.0,10.8,14.1,24.1,64,830.6,0,445,
2022-08-27 18:20:00,2022-08-27 23:20:00,80.0,63.0,11.5,16,23.8,65,830.6,0,505,
2022-08-27 18:10:00,2022-08-27 23:10:00,65.0,67.0,13.1,17.7,23.9,65,830.6,0,389,
2022-08-27 18:00:00,2022-08-27 23:00:00,56.0,44.0,12.6,17.2,23.6,64,830.5,0,615,
2022-08-27 17:50:00,2022-08-27 22:50:00,48.0,41.0,14.4,20.5,23.9,65,830.6,0,766,
2022-08-27 17:40:00,2022-08-27 22:40:00,38.0,44.0,14.1,18.4,24,66,830.5,0,665,
2022-08-27 17:30:00,2022-08-27 22:30:00,36.0,28.0,13.6,21.6,25.4,61,830.5,0,732,
2022-08-27 17:20:00,2022-08-27 22:20:00,116.0,117.0,10.1,14.9,25.8,56,830.7,0,791,
2022-08-27 17:10:00,2022-08-27 22:10:00,109.0,126.0,10,16,25.8,57,830.8,0,882,
2022-08-27 17:00:00,2022-08-27 22:00:00,117.0,115.0,10.3,15.2,25.4,58,830.8,0,797,
2022-08-27 16:50:00,2022-08-27 21:50:00,118.0,139.0,8.3,12.3,25.3,59,830.8,0,648,
2022-08-27 16:40:00,2022-08-27 21:40:00,122.0,150.0,7.8,12.6,25.8,58,830.8,0,582,
2022-08-27 16:30:00,2022-08-27 21:30:00,121.0,121.0,8.4,13.3,25.8,58,830.9,0,882,
2022-08-27 16:20:00,2022-08-27 21:20:00,107.0,123.0,7.7,12.4,25.5,57,831,0,904,
2022-08-27 16:10:00,2022-08-27 21:10:00,121.0,119.0,6.8,11.3,25.1,58,831.2,0,826,
2022-08-27 16:00:00,2022-08-27 21:00:00,119.0,139.0,7.4,11.4,25.2,59,831.4,0,371,
2022-08-27 15:50:00,2022-08-27 20:50:00,130.0,143.0,6.3,11.5,25.6,57,831.5,0,832,
2022-08-27 15:40:00,2022-08-27 20:40:00,133.0,146.0,9,12.9,25.8,56,831.6,0,1040,
2022-08-27 15:30:00,2022-08-27 20:30:00,118.0,125.0,7.8,12.5,25.9,57,831.8,0,1057,
2022-08-27 15:20:00,2022-08-27 20:20:00,124.0,125.0,6.9,12.1,25.5,58,832,0,1083,
2022-08-27 15:10:00,2022-08-27 20:10:00,119.0,114.0,6.2,10.6,25.5,57,832.2,0,1081,
2022-08-27 15:00:00,2022-08-27 20:00:00,120.0,116.0,6.9,11.3,25.2,56,832.3,0,1059,
2022-08-27 14:50:00,2022-08-27 19:50:00,133.0,140.0,5.2,9.7,25.2,57,832.4,0,1030,
2022-08-27 14:40:00,2022-08-27 19:40:00,102.0,120.0,6.2,10.1,25.4,56,832.6,0,908,
2022-08-27 14:30:00,2022-08-27 19:30:00,103.0,114.0,6.5,10.8,25.3,58,832.6,0,1275,
2022-08-27 14:20:00,2022-08-27 19:20:00,101.0,93.0,6.1,11.6,25,59,832.7,0,1160,
2022-08-27 14:10:00,2022-08-27 19:10:00,94.0,107.0,4.7,9.2,24.7,59,832.9,0,677,
2022-08-27 14:00:00,2022-08-27 19:00:00,112.0,104.0,5.2,9.4,24.5,62,832.9,0,639,
2022-08-27 13:50:00,2022-08-27 18:50:00,85.0,110.0,5.6,11.9,24.6,60,832.9,0,1033,
2022-08-27 13:40:00,2022-08-27 18:40:00,105.0,127.0,6.1,10.7,24.5,63,833,0,923,
2022-08-27 13:30:00,2022-08-27 18:30:00,97.0,105.0,6.9,10.5,24,64,833.2,0,1150,
2022-08-27 13:20:00,2022-08-27 18:20:00,110.0,83.0,3.7,7.5,23.9,64,833.2,0,583,
2022-08-27 13:10:00,2022-08-27 18:10:00,151.0,104.0,4.8,7.6,23.9,66,833.3,0,745,
2022-08-27 13:00:00,2022-08-27 18:00:00,105.0,80.0,3.9,8.1,23.8,65,833.4,0,737,
2022-08-27 12:50:00,2022-08-27 17:50:00,92.0,99.0,4.4,8.8,23.8,65,833.5,0,945,
2022-08-27 12:40:00,2022-08-27 17:40:00,123.0,131.0,4.2,8.1,23.4,66,833.6,0,1070,
2022-08-27 12:30:00,2022-08-27 17:30:00,112.0,144.0,4.8,9.9,23,68,833.6,0,961,
2022-08-27 12:20:00,2022-08-27 17:20:00,129.0,135.0,3.9,8.5,22.7,69,833.7,0,975,
2022-08-27 12:10:00,2022-08-27 17:10:00,111.0,125.0,4.4,8.5,22.5,71,833.8,0,848,
2022-08-27 12:00:00,2022-08-27 17:00:00,89.0,85.0,4.8,7.7,22,75,833.8,0,896,
2022-08-27 11:50:00,2022-08-27 16:50:00,88.0,102.0,5.4,8.6,21.8,75,833.8,0,879,
2022-08-27 11:40:00,2022-08-27 16:40:00,96.0,93.0,5.5,8,21.5,77,833.8,0,856,
2022-08-27 11:30:00,2022-08-27 16:30:00,95.0,108.0,5.1,8.4,21.3,78,833.9,0,840,
2022-08-27 11:20:00,2022-08-27 16:20:00,98.0,95.0,6.7,10.1,21,81,833.8,0,776,
2022-08-27 11:10:00,2022-08-27 16:10:00,90.0,101.0,6,8.5,21,82,833.8,0,769,
2022-08-27 11:00:00,2022-08-27 16:00:00,104.0,109.0,5.1,9.2,20.8,82,833.8,0,731,
2022-08-27 10:50:00,2022-08-27 15:50:00,95.0,100.0,5.1,8,20.4,84,833.8,0,727,
2022-08-27 10:40:00,2022-08-27 15:40:00,109.0,131.0,4.5,7.4,19.8,86,833.8,0,482,
2022-08-27 10:30:00,2022-08-27 15:30:00,105.0,116.0,4.6,7.9,19.6,87,833.8,0,625,
2022-08-27 10:20:00,2022-08-27 15:20:00,110.0,96.0,5,7.5,19.1,87,833.8,0,511,
2022-08-27 10:10:00,2022-08-27 15:10:00,110.0,93.0,5.7,8.4,18.5,93,833.8,0,364,
2022-08-27 10:00:00,2022-08-27 15:00:00,98.0,113.0,6.2,8.7,18.3,94,833.9,0,267,
2022-08-27 09:50:00,2022-08-27 14:50:00,107.0,111.0,7.2,9.8,18.2,93,833.9,0,293,
2022-08-27 09:40:00,2022-08-27 14:40:00,104.0,95.0,8.9,12.2,18.1,93,833.8,0,267,
2022-08-27 09:30:00,2022-08-27 14:30:00,101.0,93.0,8.9,11.1,18,94,833.8,0,263,
2022-08-27 09:20:00,2022-08-27 14:20:00,111.0,110.0,8.7,11.7,17.9,94,833.8,0,284,
2022-08-27 09:10:00,2022-08-27 14:10:00,113.0,117.0,8.3,10.6,17.7,96,833.8,0,282,
2022-08-27 09:00:00,2022-08-27 14:00:00,110.0,102.0,7.4,11.9,17.6,97,833.8,0,239,
2022-08-27 08:50:00,2022-08-27 13:50:00,111.0,116.0,8,10.3,17.4,97,833.8,0,138,
2022-08-27 08:40:00,2022-08-27 13:40:00,108.0,99.0,8.6,11.3,17.3,98,833.8,0,111,
2022-08-27 08:30:00,2022-08-27 13:30:00,108.0,115.0,7.3,10.1,17.2,98,833.8,0,92,
2022-08-27 08:20:00,2022-08-27 13:20:00,107.0,111.0,6.3,9.4,17.1,98,833.8,0,58,
2022-08-27 08:10:00,2022-08-27 13:10:00,94.0,87.0,6.3,9.2,17,98,833.6,0,62,
2022-08-27 08:00:00,2022-08-27 13:00:00,83.0,82.0,7.1,9.7,16.9,98,833.6,0,28,
2022-08-27 07:50:00,2022-08-27 12:50:00,79.0,79.0,6.6,8.3,16.9,98,833.6,0,23,
2022-08-27 07:40:00,2022-08-27 12:40:00,79.0,87.0,5.7,7.2,16.8,98,833.5,0,13,
2022-08-27 07:30:00,2022-08-27 12:30:00,86.0,94.0,5.1,7.7,16.9,98,833.4,0,5,
2022-08-27 07:20:00,2022-08-27 12:20:00,80.0,90.0,5.8,8.4,17,98,833.4,0,0,
2022-08-27 07:10:00,2022-08-27 12:10:00,85.0,89.0,5.2,7.3,17,98,833.4,0,0,
2022-08-27 07:00:00,2022-08-27 12:00:00,89.0,93.0,6.6,9.2,17.1,97,833.3,0,0,
2022-08-27 06:50:00,2022-08-27 11:50:00,95.0,98.0,6.8,8.8,17.2,96,833.3,0,0,
2022-08-27 06:40:00,2022-08-27 11:40:00,87.0,84.0,7.8,9.7,17.3,95,833.3,0,0,
2022-08-27 06:30:00,2022-08-27 11:30:00,77.0,82.0,7.4,9.7,17.3,94,833.2,0,0,
2022-08-27 06:20:00,2022-08-27 11:20:00,69.0,74.0,6.4,8.6,17.3,94,833.1,0,0,
2022-08-27 06:10:00,2022-08-27 11:10:00,73.0,77.0,5.3,8,17.4,93,833.2,0,0,
2022-08-27 06:00:00,2022-08-27 11:00:00,85.0,89.0,5.4,8.4,17.4,93,833.1,0,0,
2022-08-27 05:50:00,2022-08-27 10:50:00,81.0,75.0,3.7,6.7,17.2,95,833.2,0,0,
2022-08-27 05:40:00,2022-08-27 10:40:00,92.0,87.0,4.6,6.7,17.1,97,833.2,0,0,
2022-08-27 05:30:00,2022-08-27 10:30:00,88.0,95.0,5.7,7.6,17,98,833.2,0,0,
2022-08-27 05:20:00,2022-08-27 10:20:00,78.0,80.0,6.4,8.5,17,98,833.2,0,0,
2022-08-27 05:10:00,2022-08-27 10:10:00,66.0,67.0,5.8,7.8,17,99,833.2,0,0,
2022-08-27 05:00:00,2022-08-27 10:00:00,80.0,83.0,6.9,8.5,17.1,99,833.2,0,0,
2022-08-27 04:50:00,2022-08-27 09:50:00,80.0,81.0,6.9,9.2,17.2,99,833.3,0,0,
2022-08-27 04:40:00,2022-08-27 09:40:00,81.0,84.0,7.6,9.4,17.2,99,833.4,0,0,
2022-08-27 04:30:00,2022-08-27 09:30:00,71.0,71.0,7.3,10.1,17.2,99,833.5,0,0,
2022-08-27 04:20:00,2022-08-27 09:20:00,79.0,82.0,7.7,10.8,17.3,99,833.5,0,0,
2022-08-27 04:10:00,2022-08-27 09:10:00,97.0,91.0,7.7,10.9,17.3,99,833.5,0,0,
2022-08-27 04:00:00,2022-08-27 09:00:00,99.0,98.0,6.5,11.1,17.3,99,833.5,0,0,
2022-08-27 03:50:00,2022-08-27 08:50:00,103.0,116.0,8.8,12.4,17.3,99,833.4,0,0,
2022-08-27 03:40:00,2022-08-27 08:40:00,99.0,101.0,9.4,13.3,17.3,99,833.5,0,0,
2022-08-27 03:30:00,2022-08-27 08:30:00,94.0,102.0,6.3,10.8,17.4,99,833.7,0,0,
2022-08-27 03:20:00,2022-08-27 08:20:00,87.0,92.0,5.9,9.8,17.4,99,833.7,0,0,
2022-08-27 03:10:00,2022-08-27 08:10:00,94.0,97.0,7.9,12.2,17.5,99,833.8,0,0,
2022-08-27 03:00:00,2022-08-27 08:00:00,97.0,95.0,8.3,12.4,17.5,98,833.9,0,0,
2022-08-27 02:50:00,2022-08-27 07:50:00,99.0,93.0,6.4,9.7,17.6,98,834,0,0,
2022-08-27 02:40:00,2022-08-27 07:40:00,104.0,122.0,6.4,12.1,17.6,98,834,0,0,
2022-08-27 02:30:00,2022-08-27 07:30:00,96.0,101.0,7.1,10.9,17.7,98,834.1,0,0,
2022-08-27 02:20:00,2022-08-27 07:20:00,99.0,105.0,7.2,10.7,17.8,98,834.3,0,0,
